"","low","est","high","ID","type","metric"
"area (square kilometers)100",529.903801592317,624.114621020944,725.919980918065,"W002C2015SnowFree","OUF isotropic","area (square kilometers)100"
"t[position] (hours)2",15.5071473884436,19.1264664691874,23.5905231589899,"W002C2015SnowFree","OUF isotropic","t[position] (hours)2"
"t[velocity] (minutes)13",44.0573822480788,55.6257537517163,70.231691547709,"W002C2015SnowFree","OUF isotropic","t[velocity] (minutes)13"
"speed (kilometers/day)99",43.3782781668197,46.4127491694326,49.4445719589624,"W002C2015SnowFree","OUF isotropic","speed (kilometers/day)99"
"area (square kilometers)101",1940.33401870284,6165.27221601453,12788.4732280218,"W002D2012Snow","OUF anisotropic","area (square kilometers)101"
"t[position] (days)88",0.850008234363097,10.6549601476884,133.561265831611,"W002D2012Snow","OUF anisotropic","t[position] (days)88"
"t[velocity] (hours)85",2.41305003451983,3.99254694005754,6.60592645843534,"W002D2012Snow","OUF anisotropic","t[velocity] (hours)85"
"speed (kilometers/day)100",18.5823062294136,21.8423849364235,25.0967965173559,"W002D2012Snow","OUF anisotropic","speed (kilometers/day)100"
"area (square kilometers)102",3392.66775450168,5132.42592873826,7226.55795942978,"W002D2013SnowFree","OUF anisotropic","area (square kilometers)102"
"t[position] (days)89",2.73728185179113,5.42973093821185,10.7705306423171,"W002D2013SnowFree","OUF anisotropic","t[position] (days)89"
"t[velocity] (hours)86",2.30605953150051,6.89301861829111,20.6038504310388,"W002D2013SnowFree","OUF anisotropic","t[velocity] (hours)86"
"speed (kilometers/day)101",15.196761011456,19.3945010722668,23.5838096912713,"W002D2013SnowFree","OUF anisotropic","speed (kilometers/day)101"
"area (square kilometers)103",6323.06500602956,11644.176153382,18562.9403646502,"W002D2013Snow","OUF anisotropic","area (square kilometers)103"
"t[position] (days)90",4.08900948654431,10.1567812178476,25.2286537966445,"W002D2013Snow","OUF anisotropic","t[position] (days)90"
"t[velocity] (hours)87",5.48341684015703,9.50132885656765,16.4633207126489,"W002D2013Snow","OUF anisotropic","t[velocity] (hours)87"
"speed (kilometers/day)102",17.8123469105226,20.6580725824465,23.4991096917134,"W002D2013Snow","OUF anisotropic","speed (kilometers/day)102"
"area (square kilometers)104",2365.8409297991,4044.16955670111,6165.0673250072,"W002R2014Snow","OUf isotropic","area (square kilometers)104"
"t (days)",0.842630030037937,1.08529892878954,1.39785400809736,"W002R2014Snow","OUf isotropic","t (days)"
"speed (kilometers/day)103",16.4962016220661,19.1002419221942,21.7000229395994,"W002R2014Snow","OUf isotropic","speed (kilometers/day)103"
"area (square kilometers)105",1388.59739314696,1988.44559393022,2694.29605350958,"W002R2015SnowFree","OUF anisotropic","area (square kilometers)105"
"t[position] (days)91",2.06700557324915,3.63625169650739,6.39685087039634,"W002R2015SnowFree","OUF anisotropic","t[position] (days)91"
"t[velocity] (hours)88",3.25655055586024,5.76232147694628,10.1961717572369,"W002R2015SnowFree","OUF anisotropic","t[velocity] (hours)88"
"speed (kilometers/day)104",13.6823979999246,15.7243495973551,17.7630766302245,"W002R2015SnowFree","OUF anisotropic","speed (kilometers/day)104"
"area (square kilometers)106",189.478363411335,261.256025897498,344.383224217635,"W003D2012Snow","OU anisotropic","area (square kilometers)106"
"t[position] (hours)3",14.368044908552,23.3364267844288,37.9027779027099,"W003D2012Snow","OU anisotropic","t[position] (hours)3"
"area (square kilometers)107",259.570420735412,296.852766453476,336.600409489245,"W003D2013SnowFree","OUF anisotropic","area (square kilometers)107"
"t[position] (hours)4",7.30417583896644,9.2327408295252,11.6705163052652,"W003D2013SnowFree","OUF anisotropic","t[position] (hours)4"
"t[velocity] (minutes)14",26.0570225694102,44.7719598063783,76.9285277918584,"W003D2013SnowFree","OUF anisotropic","t[velocity] (minutes)14"
"speed (kilometers/day)105",44.6133841270048,52.0999663285335,59.5738524407116,"W003D2013SnowFree","OUF anisotropic","speed (kilometers/day)105"
"area (square kilometers)108",255.861006174408,328.268473676875,409.560781018101,"W003D2013Snow","OUF anisotropic","area (square kilometers)108"
"t[position] (days)92",0.895478129584335,1.22009001671862,1.66237409906083,"W003D2013Snow","OUF anisotropic","t[position] (days)92"
"t[velocity] (minutes)15",42.8495753986479,56.7938187791217,75.2758416275346,"W003D2013Snow","OUF anisotropic","t[velocity] (minutes)15"
"speed (kilometers/day)106",25.0898154024642,27.2453587294604,29.3986575708055,"W003D2013Snow","OUF anisotropic","speed (kilometers/day)106"
"area (square kilometers)109",432.464542900623,500.061696298171,572.495534654489,"W003D2014SnowFree","OU anisotropic","area (square kilometers)109"
"t[position] (hours)5",14.759786318278,17.9059619458039,21.722772016525,"W003D2014SnowFree","OU anisotropic","t[position] (hours)5"
"area (square kilometers)110",462.692750805595,569.276192902296,686.741621876339,"W003D2014Snow","OUF anisotropic","area (square kilometers)110"
"t[position] (days)93",1.08926228557983,1.42533238355974,1.86509019041512,"W003D2014Snow","OUF anisotropic","t[position] (days)93"
"t[velocity] (minutes)16",27.1077511044606,45.8407160546917,77.5192025450274,"W003D2014Snow","OUF anisotropic","t[velocity] (minutes)16"
"speed (kilometers/day)107",31.16654635819,37.3884482210609,43.5988257975629,"W003D2014Snow","OUF anisotropic","speed (kilometers/day)107"
"area (square kilometers)111",418.516009723549,481.961998418683,549.820186336603,"W003D2015SnowFree","OUF anisotropic","area (square kilometers)111"
"t[position] (hours)6",9.84614674137078,12.1995246711035,15.1153955054852,"W003D2015SnowFree","OUF anisotropic","t[position] (hours)6"
"t[velocity] (minutes)17",30.124222487533,45.4368976566045,68.5332764857635,"W003D2015SnowFree","OUF anisotropic","t[velocity] (minutes)17"
"speed (kilometers/day)108",51.2331960638876,58.1265411088886,65.0097285221478,"W003D2015SnowFree","OUF anisotropic","speed (kilometers/day)108"
"area (square kilometers)112",147.30008205287,211.40480200147,286.908483580292,"W003F2012Snow","OUF anisotropic","area (square kilometers)112"
"t[position] (days)94",1.44791119792038,2.3180317889779,3.71105036167249,"W003F2012Snow","OUF anisotropic","t[position] (days)94"
"t[velocity] (hours)89",0.343159929945911,1.02736049595809,3.07573669461238,"W003F2012Snow","OUF anisotropic","t[velocity] (hours)89"
"speed (kilometers/day)109",11.1478005024675,15.1246702263163,19.0941418822974,"W003F2012Snow","OUF anisotropic","speed (kilometers/day)109"
"area (square kilometers)113",567.445155906374,848.017594317795,1184.0579414366,"W003F2013SnowFree","OUF anisotropic","area (square kilometers)113"
"t[position] (days)95",2.36234071914323,3.94161530016517,6.57666823781918,"W003F2013SnowFree","OUF anisotropic","t[position] (days)95"
"t[velocity] (hours)90",0.891636685027855,1.25198117302348,1.75795465117754,"W003F2013SnowFree","OUF anisotropic","t[velocity] (hours)90"
"speed (kilometers/day)110",19.6356564929355,21.7276839242878,23.8171174493398,"W003F2013SnowFree","OUF anisotropic","speed (kilometers/day)110"
"area (square kilometers)114",372.051907844449,465.058369635018,568.28478706496,"W003R2015SnowFree","OU anisotropic","area (square kilometers)114"
"t[position] (days)96",0.807973789351377,1.15081670089134,1.63913619043708,"W003R2015SnowFree","OU anisotropic","t[position] (days)96"
"area (square kilometers)115",515.648342276537,1058.32153957779,1792.80092113613,"W004D2012Snow","OUF anisotropic","area (square kilometers)115"
"t[position] (days)97",1.26097237725327,4.33474623965344,14.9012185366973,"W004D2012Snow","OUF anisotropic","t[position] (days)97"
"t[velocity] (hours)91",2.62964480897287,4.39445915698375,7.34368049118437,"W004D2012Snow","OUF anisotropic","t[velocity] (hours)91"
"speed (kilometers/day)111",11.2804510812255,13.0982193646816,14.9129772095722,"W004D2012Snow","OUF anisotropic","speed (kilometers/day)111"
"area (square kilometers)116",806.187075791804,969.296519164135,1147.20946029245,"W004D2013SnowFree","OUF anisotropic","area (square kilometers)116"
"t[position] (days)98",1.00714947035515,1.27146933477518,1.60515823803547,"W004D2013SnowFree","OUF anisotropic","t[position] (days)98"
"t[velocity] (hours)92",1.00858883898023,1.25349713918842,1.55787474263767,"W004D2013SnowFree","OUF anisotropic","t[velocity] (hours)92"
"speed (kilometers/day)112",36.9615699664786,39.4666133412082,41.9695306413989,"W004D2013SnowFree","OUF anisotropic","speed (kilometers/day)112"
"area (square kilometers)117",490.830690846204,695.941227110891,936.30067767054,"W004D2013Snow","OUF anisotropic","area (square kilometers)117"
"t[position] (days)99",1.56649568859348,2.52295801730889,4.0634118583617,"W004D2013Snow","OUF anisotropic","t[position] (days)99"
"t[velocity] (hours)93",0.76174276865942,1.87533559841607,4.61689135937037,"W004D2013Snow","OUF anisotropic","t[velocity] (hours)93"
"speed (kilometers/day)113",15.1648667791836,19.6235326542534,24.0732712571374,"W004D2013Snow","OUF anisotropic","speed (kilometers/day)113"
"area (square kilometers)118",1252.49577052672,2404.90326612635,3926.94246709872,"W004F2012Snow","OUF anisotropic","area (square kilometers)118"
"t[position] (days)100",2.68822820823603,6.48389032885359,15.6388634223087,"W004F2012Snow","OUF anisotropic","t[position] (days)100"
"t[velocity] (hours)94",1.01820859838001,1.57894109487538,2.44847174248258,"W004F2012Snow","OUF anisotropic","t[velocity] (hours)94"
"speed (kilometers/day)114",21.8596419938492,24.937865804091,28.0114105652542,"W004F2012Snow","OUF anisotropic","speed (kilometers/day)114"
"area (square kilometers)119",537.436499603819,670.266674278755,817.544841744067,"W004F2013SnowFree","OUF anisotropic","area (square kilometers)119"
"t[position] (days)101",1.12817911617572,1.5017197621564,1.99893989501915,"W004F2013SnowFree","OUF anisotropic","t[position] (days)101"
"t[velocity] (minutes)18",14.0257842967933,33.8359495315556,81.6262004659326,"W004F2013SnowFree","OUF anisotropic","t[velocity] (minutes)18"
"speed (kilometers/day)115",33.9347712957251,45.0275086211563,56.0986096547067,"W004F2013SnowFree","OUF anisotropic","speed (kilometers/day)115"
"area (square kilometers)120",1220.44833843717,6453.76371441406,15958.8199560574,"W004R2014Snow","OU anisotropic","area (square kilometers)120"
"t[position] (days)102",0,9.56307525714149,21.3390607879689,"W004R2014Snow","OU anisotropic","t[position] (days)102"
"area (square kilometers)121",1571.73799702401,2632.27307921182,3961.80468255746,"W004R2015SnowFree","OUF anisotropic","area (square kilometers)121"
"t[position] (days)103",2.89180405011506,6.45213313179846,14.3958654282938,"W004R2015SnowFree","OUF anisotropic","t[position] (days)103"
"t[velocity] (hours)95",0.00462087696153048,2.41019373550555,1257.12800644356,"W004R2015SnowFree","OUF anisotropic","t[velocity] (hours)95"
"speed (kilometers/day)116",13.2963986003259,21.9670181324649,30.6449168769813,"W004R2015SnowFree","OUF anisotropic","speed (kilometers/day)116"
"area (square kilometers)122",532.757736945237,1168.74816131347,2050.30732205893,"W005D2012Snow","OUF anisotropic","area (square kilometers)122"
"t[position] (days)104",1.32682707697414,4.99866474656305,18.8318807191627,"W005D2012Snow","OUF anisotropic","t[position] (days)104"
"t[velocity] (hours)96",1.54184653229398,2.98034644066333,5.76092673319381,"W005D2012Snow","OUF anisotropic","t[velocity] (hours)96"
"speed (kilometers/day)117",12.8069149231627,15.416913830188,18.0220356399979,"W005D2012Snow","OUF anisotropic","speed (kilometers/day)117"
"area (square kilometers)123",486.120494773353,586.242491340471,695.600265372626,"W005D2013SnowFree","OUF anisotropic","area (square kilometers)123"
"t[position] (days)105",0.966127723402973,1.23863945634304,1.58801746978733,"W005D2013SnowFree","OUF anisotropic","t[position] (days)105"
"t[velocity] (minutes)19",38.4856199168079,54.0870791117216,76.0131221261687,"W005D2013SnowFree","OUF anisotropic","t[velocity] (minutes)19"
"speed (kilometers/day)118",33.2119460126954,37.0544974449839,40.8919732356776,"W005D2013SnowFree","OUF anisotropic","speed (kilometers/day)118"
"area (square kilometers)124",1070.97115484589,1687.57125079462,2442.11383344481,"W005R2014Snow","OUf anisotropic","area (square kilometers)124"
"t (hours)1",10.730401811812,14.226232313676,18.8609606044662,"W005R2014Snow","OUf anisotropic","t (hours)1"
"speed (kilometers/day)119",19.6669480138377,24.0919107981592,28.5082986458325,"W005R2014Snow","OUf anisotropic","speed (kilometers/day)119"
"area (square kilometers)125",871.599384550949,1099.28790894049,1352.99917822572,"W005R2015SnowFree","OUF anisotropic","area (square kilometers)125"
"t[position] (days)106",0.891530755738197,1.45616945698899,2.37841428780758,"W005R2015SnowFree","OUF anisotropic","t[position] (days)106"
"t[velocity] (hours)97",0.982793006461266,3.83375789832026,14.9550307402521,"W005R2015SnowFree","OUF anisotropic","t[velocity] (hours)97"
"speed (kilometers/day)120",17.2102439877537,22.752504934671,28.2838957233263,"W005R2015SnowFree","OUF anisotropic","speed (kilometers/day)120"
"area (square kilometers)126",818.748087349074,1234.77058830217,1734.90017172089,"W006D2012Snow","OUF anisotropic","area (square kilometers)126"
"t[position] (days)107",0.800205197646678,1.59300655052676,3.17127391509602,"W006D2012Snow","OUF anisotropic","t[position] (days)107"
"t[velocity] (hours)98",1.79568043373927,3.43500678954693,6.57091953698192,"W006D2012Snow","OUF anisotropic","t[velocity] (hours)98"
"speed (kilometers/day)121",21.5493916412977,25.175058402885,28.7945674178001,"W006D2012Snow","OUF anisotropic","speed (kilometers/day)121"
"area (square kilometers)127",726.893566583891,874.592208370146,1035.74823456749,"W006D2013SnowFree","OUF anisotropic","area (square kilometers)127"
"t[position] (days)108",1.09400843411543,1.37643365059582,1.73176872811259,"W006D2013SnowFree","OUF anisotropic","t[position] (days)108"
"t[velocity] (minutes)20",16.6953893683394,30.8034802772311,56.8333194426206,"W006D2013SnowFree","OUF anisotropic","t[velocity] (minutes)20"
"speed (kilometers/day)122",46.1427053289205,57.0940362518132,68.0238232617174,"W006D2013SnowFree","OUF anisotropic","speed (kilometers/day)122"
"area (square kilometers)128",1205.01596761279,1591.38928448697,2030.66723290531,"W006D2013Snow","OUF anisotropic","area (square kilometers)128"
"t[position] (days)109",1.15089565569992,1.69870285900529,2.50725718608944,"W006D2013Snow","OUF anisotropic","t[position] (days)109"
"t[velocity] (hours)99",0.966129533162401,2.05621375780015,4.37624032041249,"W006D2013Snow","OUF anisotropic","t[velocity] (hours)99"
"speed (kilometers/day)123",27.9139290411583,35.1031994368841,42.2781033754537,"W006D2013Snow","OUF anisotropic","speed (kilometers/day)123"
"area (square kilometers)129",664.821173740934,941.712293889484,1266.05411759457,"W006F2012Snow","OUF anisotropic","area (square kilometers)129"
"t[position] (days)110",1.0894584319316,1.79283208807369,2.95031623219237,"W006F2012Snow","OUF anisotropic","t[position] (days)110"
"t[velocity] (hours)100",0.740596495808505,1.61344446525402,3.51500858725631,"W006F2012Snow","OUF anisotropic","t[velocity] (hours)100"
"speed (kilometers/day)124",24.093458911412,29.7845657717099,35.4644902384038,"W006F2012Snow","OUF anisotropic","speed (kilometers/day)124"
"area (square kilometers)130",179.387494798253,275.526145734657,391.963979607088,"W007D2012Snow","OU anisotropic","area (square kilometers)130"
"t[position] (days)111",1.08595141632186,1.91206029299792,3.36660969276338,"W007D2012Snow","OU anisotropic","t[position] (days)111"
"area (square kilometers)131",91.2114954689709,117.228348659445,146.459961317452,"W007D2013SnowFree","OUF anisotropic","area (square kilometers)131"
"t[position] (days)112",0.730286839817857,1.02520910933876,1.43923409346021,"W007D2013SnowFree","OUF anisotropic","t[position] (days)112"
"t[velocity] (minutes)21",34.237417042369,53.5565265844959,83.7768087541847,"W007D2013SnowFree","OUF anisotropic","t[velocity] (minutes)21"
"speed (kilometers/day)125",16.2015280723793,18.4372908231412,20.6697012971668,"W007D2013SnowFree","OUF anisotropic","speed (kilometers/day)125"
"area (square kilometers)132",601.168236332548,914.354022035287,1292.16099294922,"W008D2012Snow","OUF anisotropic","area (square kilometers)132"
"t[position] (days)113",0.793857473853451,1.56624599823243,3.09013470021441,"W008D2012Snow","OUF anisotropic","t[position] (days)113"
"t[velocity] (hours)101",0.52144021008958,1.87764288064777,6.76116402039958,"W008D2012Snow","OUF anisotropic","t[velocity] (hours)101"
"speed (kilometers/day)126",22.3298118523803,30.536283158338,38.7278349672119,"W008D2012Snow","OUF anisotropic","speed (kilometers/day)126"
"area (square kilometers)133",480.357299958225,572.94416667829,673.569692241455,"W008D2013SnowFree","OUF anisotropic","area (square kilometers)133"
"t[position] (hours)7",10.9617529679334,14.446220207932,19.038312476714,"W008D2013SnowFree","OUF anisotropic","t[position] (hours)7"
"t[velocity] (minutes)22",24.5506897183809,43.9562034808242,78.7003479988198,"W008D2013SnowFree","OUF anisotropic","t[velocity] (minutes)22"
"speed (kilometers/day)127",49.2133596357486,58.5312005836127,67.8321985042162,"W008D2013SnowFree","OUF anisotropic","speed (kilometers/day)127"
"area (square kilometers)134",1093.10928008399,2411.04657440428,4241.36502063153,"W011F2012Snow","OUF anisotropic","area (square kilometers)134"
"t[position] (days)114",3.08362101644436,9.50496879666157,29.298163212574,"W011F2012Snow","OUF anisotropic","t[position] (days)114"
"t[velocity] (hours)102",1.39833642991421,1.98802709469751,2.82639545441429,"W011F2012Snow","OUF anisotropic","t[velocity] (hours)102"
"speed (kilometers/day)128",16.4430177145882,18.1622106866591,19.8793032723946,"W011F2012Snow","OUF anisotropic","speed (kilometers/day)128"
"area (square kilometers)135",1496.27914288119,2061.76521814837,2716.48708309804,"W011F2013SnowFree","OUF anisotropic","area (square kilometers)135"
"t[position] (days)115",2.04798358651187,3.03717836801848,4.50416326571762,"W011F2013SnowFree","OUF anisotropic","t[position] (days)115"
"t[velocity] (minutes)23",29.5015992220872,48.2579369224,78.9390588108456,"W011F2013SnowFree","OUF anisotropic","t[velocity] (minutes)23"
"speed (kilometers/day)129",39.5520159402256,46.5304730875197,53.496762164463,"W011F2013SnowFree","OUF anisotropic","speed (kilometers/day)129"
"area (square kilometers)136",2324.62498917268,3461.99427300149,4822.27664253829,"W011F2013Snow","OU anisotropic","area (square kilometers)136"
"t[position] (days)116",2.91377020405018,4.71757313195655,7.63804099047443,"W011F2013Snow","OU anisotropic","t[position] (days)116"
"area (square kilometers)137",1433.33374708375,1860.79298283252,2343.18513621605,"W011F2014SnowFree","OUF isotropic","area (square kilometers)137"
"t[position] (days)117",1.00589698421264,1.42955400796592,2.03164408857541,"W011F2014SnowFree","OUF isotropic","t[position] (days)117"
"t[velocity] (hours)103",1.1387155027169,1.48283800138953,1.93095512717505,"W011F2014SnowFree","OUF isotropic","t[velocity] (hours)103"
"speed (kilometers/day)130",44.1618096326683,47.3130649717529,50.4615218814042,"W011F2014SnowFree","OUF isotropic","speed (kilometers/day)130"
"area (square kilometers)138",188.847380845595,272.549856022405,371.365619699718,"W012D2012Snow","OUF anisotropic","area (square kilometers)138"
"t[position] (days)118",0.508670484113963,1.0647323067627,2.22866260274351,"W012D2012Snow","OUF anisotropic","t[position] (days)118"
"t[velocity] (hours)104",0.753472945205626,2.50249850381222,8.31151111852242,"W012D2012Snow","OUF anisotropic","t[velocity] (hours)104"
"speed (kilometers/day)131",12.6585194641317,16.4616013218811,20.2570916398927,"W012D2012Snow","OUF anisotropic","speed (kilometers/day)131"
"area (square kilometers)139",414.446128892061,490.661191180579,573.214132417124,"W012D2013SnowFree","OUF anisotropic","area (square kilometers)139"
"t[position] (days)119",0.87394117105646,1.08585083067675,1.34914347273064,"W012D2013SnowFree","OUF anisotropic","t[position] (days)119"
"t[velocity] (minutes)24",24.2936477479186,39.0468166936652,62.7593644943385,"W012D2013SnowFree","OUF anisotropic","t[velocity] (minutes)24"
"speed (kilometers/day)132",36.1566175333123,42.6353243644976,49.1026413823825,"W012D2013SnowFree","OUF anisotropic","speed (kilometers/day)132"
"area (square kilometers)140",383.041677040826,456.634971043945,536.59910312196,"W012D2013Snow","OUF anisotropic","area (square kilometers)140"
"t[position] (days)120",0.843296289804255,1.11020433807384,1.46159029415873,"W012D2013Snow","OUF anisotropic","t[position] (days)120"
"t[velocity] (hours)105",0.660162226041904,1.69757033135468,4.36520739330018,"W012D2013Snow","OUF anisotropic","t[velocity] (hours)105"
"speed (kilometers/day)133",19.3554672595652,25.6155354803102,31.863344469885,"W012D2013Snow","OUF anisotropic","speed (kilometers/day)133"
"area (square kilometers)141",368.255071310781,485.90956007024,619.623823248438,"W012D2014SnowFree","OU anisotropic","area (square kilometers)141"
"t[position] (days)121",0.789171003413695,1.1761292735003,1.75282677898797,"W012D2014SnowFree","OU anisotropic","t[position] (days)121"
"area (square kilometers)142",320.882174169559,562.165633534349,869.986320572871,"W012F2012Snow","OUf anisotropic","area (square kilometers)142"
"t (hours)2",9.11186188755079,11.7934101722895,15.264116731388,"W012F2012Snow","OUf anisotropic","t (hours)2"
"speed (kilometers/day)134",15.1783785146328,18.1682131539099,21.1525427180537,"W012F2012Snow","OUf anisotropic","speed (kilometers/day)134"
"area (square kilometers)143",637.169049992119,823.696492659483,1033.806384694,"W012F2013SnowFree","OUF isotropic","area (square kilometers)143"
"t[position] (hours)8",14.2781433806573,22.4704190560524,35.3631224377968,"W012F2013SnowFree","OUF isotropic","t[position] (hours)8"
"t[velocity] (minutes)25",20.6893259259254,47.8811036774192,110.810767715489,"W012F2013SnowFree","OUF isotropic","t[velocity] (minutes)25"
"speed (kilometers/day)135",42.8077797977406,53.0220344761072,63.2161689402592,"W012F2013SnowFree","OUF isotropic","speed (kilometers/day)135"
"area (square kilometers)144",567.107039990004,752.890195218138,964.592122875248,"W012F2013Snow","OUF anisotropic","area (square kilometers)144"
"t[position] (days)122",1.11134292399772,1.58964463373464,2.27379866915545,"W012F2013Snow","OUF anisotropic","t[position] (days)122"
"t[velocity] (hours)106",0.878987996313922,1.15879510466657,1.52767284676279,"W012F2013Snow","OUF anisotropic","t[velocity] (hours)106"
"speed (kilometers/day)136",30.0629002940991,32.4882515662771,34.9112081621094,"W012F2013Snow","OUF anisotropic","speed (kilometers/day)136"
"area (square kilometers)145",848.74191638524,1061.9986802611,1298.79637117446,"W012F2014SnowFree","OUF anisotropic","area (square kilometers)145"
"t[position] (days)123",1.42412896745677,1.8949342920432,2.52138398502891,"W012F2014SnowFree","OUF anisotropic","t[position] (days)123"
"t[velocity] (hours)107",1.36912930943059,1.73680713185455,2.20322433570235,"W012F2014SnowFree","OUF anisotropic","t[velocity] (hours)107"
"speed (kilometers/day)137",26.7618453803665,28.882026325726,31.0001461099958,"W012F2014SnowFree","OUF anisotropic","speed (kilometers/day)137"
"area (square kilometers)146",2267.43811923813,2728.2053352302,3230.95836945126,"W012F2014Snow","OUF anisotropic","area (square kilometers)146"
"t[position] (days)124",0.723012320917078,1.03554364088284,1.48317061984879,"W012F2014Snow","OUF anisotropic","t[position] (days)124"
"t[velocity] (hours)108",2.89574869126212,4.3302080175718,6.47525164459993,"W012F2014Snow","OUF anisotropic","t[velocity] (hours)108"
"speed (kilometers/day)138",43.5528254169934,48.5089176297187,53.4585449408118,"W012F2014Snow","OUF anisotropic","speed (kilometers/day)138"
"area (square kilometers)147",141.624055934657,162.310358942649,184.386196769927,"W012F2015SnowFree","OUF anisotropic","area (square kilometers)147"
"t[position] (hours)9",2.74277658731267,4.21300639976918,6.47133383251119,"W012F2015SnowFree","OUF anisotropic","t[position] (hours)9"
"t[velocity] (hours)109",0.704684599877489,1.2803135400026,2.32615096313863,"W012F2015SnowFree","OUF anisotropic","t[velocity] (hours)109"
"speed (kilometers/day)139",39.7393733892682,43.7666745743543,47.7891755192316,"W012F2015SnowFree","OUF anisotropic","speed (kilometers/day)139"
"area (square kilometers)148",562.219775600923,1058.70818505192,1709.70257239074,"W013D2012Snow","OUF anisotropic","area (square kilometers)148"
"t[position] (days)125",1.22745234535588,3.44074810966243,9.64497530102736,"W013D2012Snow","OUF anisotropic","t[position] (days)125"
"t[velocity] (hours)110",2.71279470273102,4.25697042155242,6.68012111337752,"W013D2012Snow","OUF anisotropic","t[velocity] (hours)110"
"speed (kilometers/day)140",12.7083528252087,14.3571232037806,16.003525254291,"W013D2012Snow","OUF anisotropic","speed (kilometers/day)140"
"area (square kilometers)149",853.042422061302,1043.24673078489,1252.3073396789,"W013D2013SnowFree","OUF anisotropic","area (square kilometers)149"
"t[position] (days)126",1.19649835688427,1.53481897517338,1.96880277603265,"W013D2013SnowFree","OUF anisotropic","t[position] (days)126"
"t[velocity] (hours)111",0.990814359170769,1.22195807162949,1.50702451473366,"W013D2013SnowFree","OUF anisotropic","t[velocity] (hours)111"
"speed (kilometers/day)141",35.4151450880165,37.7348951118833,40.0527349254648,"W013D2013SnowFree","OUF anisotropic","speed (kilometers/day)141"
"area (square kilometers)150",614.133629230717,814.633757089968,1043.02251055235,"W013D2013Snow","OUF anisotropic","area (square kilometers)150"
"t[position] (days)127",0.638031035154173,1.09063248423093,1.86429679768211,"W013D2013Snow","OUF anisotropic","t[position] (days)127"
"t[velocity] (hours)112",3.92525595423875,5.91094339165791,8.90113974393303,"W013D2013Snow","OUF anisotropic","t[velocity] (hours)112"
"speed (kilometers/day)142",16.9202667875038,18.2090633203531,19.4966485709064,"W013D2013Snow","OUF anisotropic","speed (kilometers/day)142"
"area (square kilometers)151",107.998970410654,219.471390480215,369.801188973926,"W013F2012Snow","OU isotropic","area (square kilometers)151"
"t[position] (days)128",0.478379625972874,1.40638366753754,4.13461383580852,"W013F2012Snow","OU isotropic","t[position] (days)128"
"area (square kilometers)152",445.968645858045,836.779090067812,1348.51821866213,"W013F2013SnowFree","OUF anisotropic","area (square kilometers)152"
"t[position] (days)129",0.994523032695902,2.49794625255919,6.27409851309341,"W013F2013SnowFree","OUF anisotropic","t[position] (days)129"
"t[velocity] (hours)113",0.65436769477236,1.05250858738813,1.69289275032309,"W013F2013SnowFree","OUF anisotropic","t[velocity] (hours)113"
"speed (kilometers/day)143",25.4543438668668,28.7445653942512,32.0300731790343,"W013F2013SnowFree","OUF anisotropic","speed (kilometers/day)143"
"area (square kilometers)153",536.092057369062,1341.19715357039,2509.03772336134,"W013F2013Snow","OUF isotropic","area (square kilometers)153"
"t[position] (days)130",1.19697220944993,6.05900490468267,30.6703364916379,"W013F2013Snow","OUF isotropic","t[position] (days)130"
"t[velocity] (hours)114",0.517393898866085,1.18448554077065,2.71167866372132,"W013F2013Snow","OUF isotropic","t[velocity] (hours)114"
"speed (kilometers/day)144",17.3533600388349,21.8303132789818,26.2983181673475,"W013F2013Snow","OUF isotropic","speed (kilometers/day)144"
"area (square kilometers)154",184.913877614363,266.492211797589,362.743072829023,"W015D2012Snow","OU anisotropic","area (square kilometers)154"
"t[position] (hours)10",13.5500589370875,23.8304472146957,41.9105346396716,"W015D2012Snow","OU anisotropic","t[position] (hours)10"
"area (square kilometers)155",255.561535875121,306.079374870633,361.085821882396,"W015D2013SnowFree","OUf isotropic","area (square kilometers)155"
"t (hours)3",8.36269882914714,10.3506147660829,12.8110826689642,"W015D2013SnowFree","OUf isotropic","t (hours)3"
"speed (kilometers/day)145",10.8816192923348,13.2231737359743,15.5602586650199,"W015D2013SnowFree","OUf isotropic","speed (kilometers/day)145"
"area (square kilometers)156",301.755437292947,361.441986389124,426.434839161066,"W015D2013Snow","OUF anisotropic","area (square kilometers)156"
"t[position] (days)131",0.821594021954032,1.05345047670557,1.35073756285593,"W015D2013Snow","OUF anisotropic","t[position] (days)131"
"t[velocity] (hours)115",0.826557144309483,1.10968992202175,1.48980833510958,"W015D2013Snow","OUF anisotropic","t[velocity] (hours)115"
"speed (kilometers/day)146",25.9799902556662,28.3708449846921,30.7590639659457,"W015D2013Snow","OUF anisotropic","speed (kilometers/day)146"
"area (square kilometers)157",375.185158409371,436.777844427095,502.982965262299,"W015D2014SnowFree","OU anisotropic","area (square kilometers)157"
"t[position] (hours)11",15.0609356689716,18.4957807016559,22.7139874495664,"W015D2014SnowFree","OU anisotropic","t[position] (hours)11"
"area (square kilometers)158",474.763052571073,591.084899582771,719.960630226882,"W015D2014Snow","OUF anisotropic","area (square kilometers)158"
"t[position] (days)132",1.13980803217436,1.53396041251195,2.06441302459069,"W015D2014Snow","OUF anisotropic","t[position] (days)132"
